389,329,411,27,18,3,5,0,1,0,0,0,0,0,0,0,29,4,0.62,0.17,0,0.21,0.36,3,1,2,5,2,19.7,12.9,1950,1.77,0,0.427,0,3.39,5.89,-2.31,0,0,-1.68,0.548,0,0,0,5.93,0,2.61,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,18.8,36.5,0,0,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,0,0,0,5.41,0,0,1.75,2.08,0,5.39,0,2.6,5.62,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,8,3,8,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,4,8,2,5,2,3,0.81,-2.11,0.44,-1.98,0.37,-0.13,5.92,2.5,0.3,-0.53,204,40.3,39.4,2,2,0.876,0,1e-04,0.124,0.889,0,0.552,0.152,95
298,329,434,22,20,0,2,0,0,0,0,0,0,0,0,0,25,1,0.88,0.08,0.04,0,0.09,4,0,4,3,1,15.5,10.5,941,2.23,0,8.08,5.7,1.95,0,2.59,0,2.74,1.75,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,0,0,0,0,1.58,8.91,0,1.27,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0.21,-0.76,0.21,-0.76,0,0,2.8,0.76,0.21,-0.39,162,39.3,34,0,0,0,0,1,0,0,0,0.182,0.0455,64
319,270,358,23,16,3,3,0,0,1,0,0,0,1,0,0,25,2,0.48,0.08,0,0.44,0.174,3,2,1,2,2,16.6,11,1120,1.85,0,3.41,0,0,4.13,0,0,0,-1.3,-0.39,-0.65,0.653,0,0,0,3.21,0,0,0,0,0,0,0,0,1.93,0,1.67,0,0,0,9.15,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,0,2.79,0,0,0,1.56,0,4.79,0,0,4.87,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,6,1,7,1,4,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,1,3,1,2,0.344,-1.39,0.222,-0.982,0.122,-0.407,4,1.76,0.296,-0.52,168,33.4,33.1,1,3,0.0481,0.0917,0.000332,0.86,0,0.0438,0.302,0.0889,71
225,238,308,16,12,1,3,0,0,0,0,0,0,0,0,0,16,4,0.625,0,0,0.375,0.359,1,1,0,3,2,12.3,7.28,468,6,0,0.367,0,0,4.11,-0.753,0,0,0,0.392,0,0,-0.0835,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77,0,0,0,1.61,0,3.41,0,0,4.17,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,1,1,0.77,-1.23,0.647,-0.921,0.123,-0.309,3.25,1.23,0.218,-0.387,122,26.7,24.7,2,1,0.00119,0.79,0.0231,0.186,0,0.789,0.388,0.299,62
416,291,387,30,20,4,3,0,0,3,0,0,0,3,0,0,34,1,0.441,0.0588,0,0.5,0.233,5,3,2,3,4,21.3,14.3,2270,0,0,1.01,0,0,4.53,0.565,0,0,-1.56,-3.54,-0.944,-0.447,0,5.92,0,0,0,0,0,0,0,0,0,4.26,1.7,0,1.03,0,0,0,9.36,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.7,0,0,0,2.89,0,0,1.53,0,0,4.38,0,0,8.66,0,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,7,3,10,1,4,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,1,3,1,3,0.459,-1.6,0.222,-0.981,0.237,-0.621,4.9,1.93,0.296,-0.52,214,39.1,39,1,4,0.0626,0.0102,0.000496,0.927,0.0524,0,0.268,0.0983,88
374,420,506,27,22,0,5,0,0,0,0,0,0,0,0,0,28,10,0.857,0.0714,0.0714,0,0.207,2,0,2,7,1,19.8,12.9,2280,3.93,0,3.92,0,1.96,0,-0.626,0,12.1,0.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,10.5,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76,0,0,0,0,0,12.3,0,1.29,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,0,0,0.644,-1.73,0.644,-1.73,0,0,4.94,1.73,0.284,-0.416,202,45.1,39.9,1,0,1,0,0.000355,0,1,0,0.407,0.0741,100
335,280,352,23,17,2,2,0,0,1,1,0,0,2,0,0,24,4,0.42,0.08,0,0.5,0.2,2,2,0,2,4,16.8,11,1240,0,0,1.02,0,0,10.5,0,0,0,0.0324,0.984,0,0,0,5.1,0,0,0,0,4.41,0,0,0,0,0,0,0,0,0,0,0,10,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,5.88,0,0,2.72,0,0,1.65,0,0,2.62,0,0,10.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.5,4,1,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,1,2,1,2,0.47,-1.16,0.22,-0.78,0.25,-0.38,3.39,1.16,0.22,-0.51,174,35.1,33.7,1,1,0.0475,0.0016,0.938,0.0132,0.0459,0,0.219,0.128,60
358,284,371,25,19,1,4,0,0,0,1,0,0,1,0,0,27,3,0.333,0.0741,0,0.593,0.12,3,3,0,2,4,18.1,11.9,1420,3.29,0,-0.17,0,0,11.9,0,0,0,-1.19,2.83,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,0,0,0,9.23,24.3,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89,0,0,2.73,0,0,0,0,0,2.78,0,0,10.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,5,2,10,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,0,0,0.221,-1.38,0.221,-1.38,0,0,3.9,1.66,0.263,-0.518,186,37.5,37.4,1,1,0.999,5.96e-10,0.000128,0.000567,0.999,0,0.36,2.79e-05,100
246,196,225,15,9,3,1,0,0,0,2,0,0,2,0,0,15,2,0.47,0.13,0,0.4,0.43,1,1,0,2,2,11.4,7,384,0,0,-0.0175,0,0,4.98,0,0,0,-0.756,1.36,0,0,0,10.1,0,0,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0,0,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,0,0,0,0,0,3.34,0,0,1.06,0,0,3.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,4,4,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,4,0,1,2,3,0.51,-1.1,0,-0.36,0.51,-0.74,2.83,1.1,0.25,-0.62,126,23.4,23.4,0,3,0,0.0714,0.929,0,0,0.0714,0.262,0.271,80
410,368,507,30,23,4,2,0,0,1,0,0,0,1,0,0,34,4,0.5,0.03,0,0.47,0.41,5,3,2,3,2,20.7,14.6,2790,1.97,0,9.4,0,0,4.63,0.325,0,0,0,3.35,0.161,1.43,0,0,0,0,0,0,0,0,0,0,0,8.95,2.42,0,1.89,0,0,0,0,12.9,0,5.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0,0,0,0,0,0,0,0,0,9.68,0,0,4.42,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.5,6,4,9,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,3,0,-1.27,0,-0.64,0,-0.63,3.94,1.56,0.26,-0.37,218,47.2,44.2,0,4,0,0.616,0.384,0,0,0.616,0.18,0,70
138,105,138,10,7,0,3,0,0,0,0,0,0,0,0,0,10,0,0.3,0.1,0,0.6,0,1,1,0,1,2,7.56,4.72,114,0,0,0,0,0,5.81,0,0,0,-1.11,-0.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,5.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,3,0,0,0.44,-0.974,0.44,-0.974,0,0,2.29,0.974,0.293,-0.536,72,13.5,13.6,2,0,0.994,0,0.00649,0,1.01,0,0.601,0.0993,100
223,217,291,16,12,1,3,0,0,0,0,0,0,0,0,0,17,2,0.647,0,0,0.353,0.438,2,1,1,3,2,11.5,7.68,444,0,0,4.11,0,0,4.45,-0.593,0,0,0,0.287,0,0,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82,0,0,0,1.6,0,4.31,0,0,4.13,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,3,3,1,1,0.77,-1.21,0.648,-0.901,0.123,-0.311,3.18,1.21,0.218,-0.387,120,25.9,23.9,2,1,5.38e-05,0.979,0.0156,0.00538,0,0.979,0.314,0.311,48
191,140,180,13,6,1,6,0,0,0,0,0,0,0,0,0,14,2,0.86,0.14,0,0,0.27,2,0,2,4,1,9.42,6.18,239,0,0,0.236,0,0,0,-2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.871,0,0,0,0,9.28,20.1,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0,0,0,0,0,6.53,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,6,0,0,0.21,-1.53,0.21,-1.53,0,0,3.05,1.7,0.21,-0.39,100,15.5,14.8,0,0,0,0,1,0,0,0,0.923,0.0769,100
414,343,397,28,17,2,3,0,0,6,0,0,0,6,0,0,29,9,0.759,0.0345,0,0.207,0.202,2,1,1,8,2,20.8,13,2230,0,0,0.606,0,0,2.92,0.0157,0,0,-0.762,-1.04,0,0,-9.23,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.1,0,0,0,0,0,0,0,3.67,0,7.38,0,0,5.1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,5,1,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,0,3,2,2,0.254,-1.43,0,-1.11,0.254,-0.324,5.32,1.43,0.412,-0.609,214,36.2,33.3,1,1,4.99e-06,0.914,0.0851,0.0013,0,0.914,0.217,0.104,81
